ID,Product Name,Units Per Case
2bc4391d-cfa5-479e-acbb-dda683796b0a,Jeeter - Sample - Grape Gas Resin Cannons Infused Prerolls 3pk 0.5g,16
1b108d01-cfb0-4da2-ba49-fff989b44c73,Jeeter - Sample - Island Papaya Infused Preroll 0.5g,25
f2664c35-3331-4597-bfcf-5731df00deea,Jeeter - Sample - Milk Man Infused Preroll 0.5g,25
7dea44e9-3633-48f1-bc98-d0600ae125f2,Jeeter - Sample - Prickly Pear Infused Preroll 0.5g,25
8f1c6bd5-1972-4b0b-b4de-5cc8293bfe01,Jeeter - Sample - OG Kush Infused Resin Cannons Preroll 0.5g 3pk,16
14eb5abf-c0c8-46ba-9a6e-1b321d160caa,Jeeter - Sample - Kona Gold Resin Cannons Infused Preroll 0.5g 3pk,16
5e1f10d1-d046-460e-b5fe-ba630210f18b,Jeeter - Sample - Ivory Haze Live Resin Straw Disposable 0.5g,10
c6e05191-3afb-4ea1-be4a-6f94179c60c3,Jeeter - Sample - Phantom OG Live Resin Straw Disposable 0.5g,10
ea2e8274-3418-412e-961b-565e1e99a663,Jeeter  - Sample - Speed Queen Live Resin Straw Disposable 0.5g,10
68f7ef06-7870-4999-b909-9ba428dbae80,Bear Labs - Agua Fresca Diamonds 1g,10
e105681f-60fe-43f2-83e1-88b496078e92,Jeeter - Sample - Blue ZKZ Infused Preroll 0.5G,25
d0d78cf3-8984-41b1-a149-78cd6a03a10d,Jeeter - Sample - Blueberry Kush Infused Preroll 0.5g,25
fae9861c-28b6-437f-bd9f-7dec45e00651,Jeeter - Sample - Blue Dream Infused Preroll 0.5g,25
0a0815bc-1fd5-4824-80be-66fc904781e7,WVY - Pineapple Gas Budder 1g,10
1fac9336-4bfa-4af5-8bce-c3347b73322f,WVY - Garlic Breath Budder 1g,10
5e1f0bf6-498d-4687-999d-4be12ca09632,CES - Fruit Punch #4 Budder 1g,10
6cb42867-ec4f-4517-8fc4-01b1f0c51e56,CES - 92 OG Budder 1g,10
80a9acf1-cc44-4686-8175-3b961334f5c7,Sherbinskis - Zauce Live Resin Vape 1g,10
00425462-638d-4e22-830f-67da345d2c8f,Bear Labs - Granddaddy Terps Budder 1g,10
1e522a16-e30f-4ed5-990b-e9b41b2ce29b,Dope St. - Pineapple Zaza 14g,12
3664aae2-eb61-4564-854f-aadafe516874,Plug Play - Exotics Grape Ape Soda 1g,10
7b6eeffc-583f-4626-8dc6-8841474fe64d,Coastal Cowboys - Alien OG 7g,32
4fe64da4-f858-4f94-8dc7-23a87ad8a013,Rove - Sour Jack Vape 1g,10
6346b71e-d0cf-4430-8619-4bec85dfc95e,Uncle Arnie's - Sample - Orange Soda 100mg,
ad32e1d4-b571-4ab3-b98f-bea0fcb92e36,Bear Labs - Lemon Pound Cake Budder 1g,10
179fae22-20bc-4750-8cb3-0f77dfcb396c,Block Party - Alien OG 28g,12
fe484406-291d-4265-9200-eb6083c96a2b,Jeeter - Lambs Bread Infused Mini Cannon Preroll 3pk 1.5g,16
3c5dd6e7-42ff-4914-8b1d-14f6cd631de2,Nuggies - Banana Punch 20g,14
10358e6f-c315-445e-b5f8-208c403eba47,Jeeter - Prevention Infused Resin Baby Cannons Preroll 3pk 0.5g,16
5469cca4-6139-4e65-a073-22ca9bcefb2e,Rove - Dream Vape 1g,10
5b0f0805-03db-43fc-805d-b4041d559d1c,West Coast Cure - Guavamelon Live Resin Disposable 1g,10
2c40d4ca-b584-4287-9ab7-c0dc9875ed4c,Nuggies - Sample - Carbon Fiber 20g,14
7d7ac881-cfae-4cd7-89b7-bf5d5e2c0e78,Jeeter - Bubba G Infused XL Preroll  2g,10
481c44c2-c1b6-4393-9833-125d91599203,Bear Labs - Golden Strawberries Tier 3 Live Rosin 1g,10
d1c29c60-9ecb-441a-a04b-b8a53193661b,Cizi - King Louie Preroll 1g,50
78d66dc7-2471-4cbc-96c3-5ebd4c10e570,Cizi - Sample - Zoap Preroll 1g,50
209d71e2-9474-4b4e-8c05-881c8741bf12,Rove - Strawberry Cough RTU Live Resin Diamonds Vape 1g,10
6625c7f5-ec95-4bea-ae5b-12072c896da4,Coastal Cowboys - SFV OG 28g,12
0d002da6-5346-457a-879b-388d75c710d1,Traditional - Lime Caviar 3.5g,32
d7471be3-f24a-4fa0-980a-6b43cf269536,Traditional - Spray Paint Badder 1g,10
c64a13ad-23d2-48ee-a526-2d825622ddba,Yummi Karma - Sample - Root Beer Tincture 1000mg,24
e5eea34a-2ef5-4ff7-9885-4ea91d244dfb,West Coast Cure - Tropical Lemonade Live Resin Disposable 1g,10
af752e62-912e-4da9-93bb-15562d07bb0d,Rove - Strawberry Cough RTU Reload Live Resin Diamonds Pod 1g,10
f1e77617-6fdc-4dde-bacb-cc497c1661ee,West Coast Cure - OG Kush Live Resin Disposable 1g,10
653e75e9-d6be-4a33-89df-84b0e5c235ed,Sherbinskis - Orange Tang Live Resin Vape 1g,25
8879cb2f-e9d9-4ec4-acd9-7f24543c7a5f,Sherbinskis - Airwhon Live Resin Vape 1g,25
89bc6355-77b3-4f9a-9a98-92438fe7d71d,Block Party - Molotov Cocktail 28g,12
b4dfd6bc-c9d7-4820-8a4b-a906c5e8d1a4,Block Party - Lemon Cherry Gelato 28g,12
891b6158-6dd7-44bd-93c5-8ae4b66d3c57,Jeeter - Guava Burst Baby Infused Baby Preroll 5pk 2.5g,25
f15f37ad-6909-4565-a8b7-465ee8953ad2,Astral Farms - Strawberry Pop 3.5g,32
bb0fec11-9759-45ac-9710-4f1bdcd9ef79,Astral Farms - Molotov Cocktail 3.5g,32
06c906e8-6df9-4fa6-bb87-fc6e19d5d782,West Coast Cure - Fruit Jellys Live Resin Vape 1g,10
a4509302-a520-4813-95c4-07ddec9cc680,Outrun - Sample - Primo OG 28g,12
9d3267b7-0fd5-4d58-9eff-cb5d353600ca,Coastal Cowboys - Rainbow Runtz 28g,12
be0d7538-8ac5-43a7-a539-5d09d52282e0,Plug Play - Sample - Exotics Watermelon Sorbet 1g,10
95a22ab6-cb84-43e7-8671-ac9caa7d08d9,Bud Society - Sample - (Astral Farms) Strawberry Pop 1g,
fbd07449-5b44-4362-b4b1-93e161791ec9,West Coast Cure - Purple Cream 14g,16
32749146-c57e-4c69-bf10-608b83208000,Coastal Cowboys - Peach Flambe 28g,12
26801fe2-38bb-413a-ae04-080c68ee7f8c,West Coast Cure - Trop Cherries  Premium Bag 3.5g,16
190d8e71-37da-4c81-96b0-56f4fa7fd402,PTO - Sample - G41 3.5g,32
d031cf4d-a35a-4fcb-a420-ca735a4fca4c,West Coast Cure - Orange MAC Live Resin Badder 1g,10
aaaa647c-91bf-49f3-b433-88a442b5030e,West Coast Cure - Papaya Blast Live Resin Badder 1g,10
d1d0e1ae-2953-48b8-8045-d4226b88fc40,Elyon - Kamikaze 3.5g,32
5e161bf9-c606-415f-9f1c-44eaec06d516,Elyon - Kamikaze Dank Diamonds Infused Pre Roll 1.1g,25
67372b56-9a01-4e1f-8ee3-c4ff3271384e,Pretty Dope - Sample - Lemon Drop Live Resin Vape 1g,
a0671be6-077e-4748-8ae5-b4e354f7782f,West Coast Cure - Strawberry n' Sugar Live Resin Vape 1g,10
1da685aa-f2c0-4934-bb52-fe2295184d56,Elyon - Fatso Dank Diamonds Infused Pre Roll 1.1g,25
e49d726f-e727-4969-8a72-defb1aef1af1,Jeeter - Cherry Blossom XL Infused Preroll 2g,10
c18b29a4-ed62-4063-a6d9-5cc875121dbe,Feelz - London Jelly Pre Roll 3pk 3.5g,25
485d1a18-cbba-477d-911d-2eedd6148d16,Pretty Dope - Sample - Raspberry Parfait Live Resin Vape 1g,
650d2708-acc4-4ef7-8175-61aa31b2a0c5,Pretty Dope - Sample - Appletini Live Resin Vape 1g,
817a4cb8-cb7f-45c1-967f-eb82542bbfcb,Pretty Dope - Sample - Rose All Day Live Resin Vape 1g,
a0a394ed-7ee6-4875-b28f-925ee413333f,Pretty Dope - Sample - Kiwi Kiss Live Resin Vape 1g,
cae56364-ae0c-49fb-82b8-37fe4a903b5f,Pretty Dope - Sample - Blueberry Baddie Live Resin Vape 1g,
6fd8a5fb-093c-4e97-a012-1dab46ec65cf,Elyon - Cali Cannoli 3.5g,32
e5b6bd4a-62bc-4d02-9878-4af827842a88,Elyon - Grape Ape 3.5g,32
42ade542-034c-46f0-b988-ffc40d3a7fbb,High Five - Sample - Permanent Marker 5g,36
006de3c5-dcc8-439e-9f2c-123654308374,Vuze - Gush Mintz Live Resin Vape 1g,10
c5fa8a60-9531-45b2-86fc-24a84194fb8d,West Coast Cure - Sample - Magic Wand 14g,16
82d8be1c-5933-4d23-bb6b-2be8f1a36e77,Vuze - Kobra Lips Live Resin Vape 1g,10
a3f97798-c607-4afa-833c-10a0b1902f4e,Vuze - L'Orange Live Resin Vape 1g,10
01dca71c-58ec-4e0a-9b0e-667f2311305c,High Five - Sample - Red Bullz 5g,36
4e152bec-d342-43ff-b318-d13f092362d5,High Five - Sample - Divine Gelato 5g,36
a6d2285e-fb42-4f67-80cc-bf7081474bef,Block Party - Rainbow Sherbet 28g,12
64738de7-c96d-4cba-854e-0b2dc7d5a18e,Jeeter - Tropicali Infused XL Preroll 2g,10
50fed78f-31d3-4f0e-857f-fde469eb80bf,Stiiizy - Platinum OG Live Resin Pod .5g,5
995d8c52-97ca-4040-a412-77e44f774456,Stiiizy - Lemon Twist Live Resin Pod .5g,5
385a335b-f7fe-4a14-a16a-e2e575bc915c,Stiiizy - Purple Rosay Live Resin Pod 1g,5
b3ffa1d9-2810-47f4-919d-ca8170c660e6,Stiiizy - Acai Berry Live Resin Pod 1g,5
e4557396-de56-4b0b-83c1-e97f033ccf8e,Stiiizy - Hell's Fire Live Resin Pod 1g,5
1a06d746-0edc-416f-bd90-a4f34afadcf6,Stiiizy - Sour Gorilla Live Resin Pod 1g,5
33ab710f-1165-4be0-b428-799da8014486,Stiiizy - Purple Rosay Live Resin Pod .5g,5
4d872b59-9042-460d-adb7-1a132a0d82b3,Stiiizy - Dub Breath Live Resin Pod .5g,5
93a34bc1-8a45-4adf-8f1b-f551890cc0dc,Stiiizy - Diamond OG Live Resin Pod 1g,5
f35eb4c5-a124-42b0-a5f1-c429c3bc19fc,Stiiizy - Acai Berry Live Resin Pod .5g,5
fd99448d-6fec-4dbb-b8a6-06fb20c25b81,Stiiizy - Diamond OG Live Resin Pod .5g,5
ba32265d-7563-433f-b1f1-bb3d37d183c9,Stiiizy - Papaya Punch Live Resin Pod .5g,5
390b37eb-37a5-49fc-a5e6-bf69af7fd5c5,Bear Labs - Strawberry Lemoncane Live Rosin 1g,10
9573019d-2083-4b2d-bb7b-772c2cd5549b,CES - Pearl OG Budder 1g,10
b3a226b7-b3ee-42c2-b549-53013e4b472c,CES - Durban Poison Budder 1g,10
0a5d99ae-0f4b-4b3a-9aaf-eb1c590d8859,WVY - Strawberry Jam Budder 1g,10
e00ef0ba-6ade-443a-b459-96c529de1057,WVY - LA Kush Cake Budder 1g,10
b2620035-7e7b-439b-8efa-d75373422f1b,Coastal Cowboys - Pink Rose 28g,12
16075b90-7185-4a09-b191-f0c2958e9fdc,Bear Labs - Purple Master Kush Diamonds 1g,10
065795e9-703b-418d-b8e8-52ac405ddc0e,Nuggies - Blue Cheese Smalls 20g,14
54774653-bafb-4fdc-990b-b7db5527c96d,Bear Labs - Galactic Garlic Tier 3 Live Rosin 1g,10
e8c235a1-5947-4186-8bc4-a3829de2f18c,WVY - Donnie Burger Budder 1g,10
c997ca9c-d3f1-4826-ba44-9fdb46d724aa,Dr. Norm's - Snickerdoodle Cookies 10pk 100mg,12
ad8b2550-f227-4c8a-a975-9a7f9431b3bc,Stiiizy - Orange Sunset Live Rosin Badder 1g,10
ff7acf98-27fa-404b-a124-bdf833fc0b55,Lil' Buzzies - OG  Smalls 14g,20
21185f57-3655-4873-a609-bccb82fdacaf,Lil' Buzzies - Cartel Smalls 7g,32
438cbdd1-95ac-40d1-9dd3-c719f13fd889,Nuggies - Donny Burger Smalls 20g,14
424a2757-c4e9-4713-affc-e98d96ccd85b,Lil' Buzzies - Cartel Smalls 14g,20
8b93fffe-41cb-43d9-9580-19eacfaf9ea3,Good Tide - Passion Fruit Gummies 1:1:1 THC:CBD:CBN,40
bb10515d-97d7-47b4-8bf4-40d1c78183c1,West Coast Cure - Juicy Blueberries Live Resin Vape 1g,10
e97caff6-bdb2-402f-bea9-65dc02fc5e29,Good Tide - Sample - Passion Fruit Gummies 1:1:1 THC:CBD:CBN,20
4702075e-76ee-43d0-9a35-b14a211c4a74,Lil' Buzzies - Warheads Smalls 7g,32
4a017bd7-0fc2-41a4-ae32-5f5b3c557bb2,Good Tide - Grapefruit Gummies 1:1:1 THC:CBD:CBC,40
eda09bd6-e0b4-4f9f-9302-02fc43e89633,Almora - Hash Plant 3.5g,32
68e007c3-27b7-4472-aaf8-b76840a83973,Stiiizy - White - Citrus Punch  3.5g,20
2dfac260-de49-4b57-bfa5-82f30b31c624,Outrun - Rainbow Sherbet 7g,32
26d8f366-2f75-48ee-ad27-66d993eb8429,West Coast Cure - Phantom Cookies  3.5g,16
b1a75a7e-75e5-4464-a7e2-5667616308b1,Stiiizy - Fruit Rings Live Resin Diamonds  1g,10
cd5b2cc9-4551-47ff-8293-21148e37bb7f,Stiiizy - Lemon Cake Live Rosin Jam 1g,10
2b91c0eb-8b01-470a-ae04-34ce2b6ce091,Papa & Barkley - Releaf Balm THC Rich 1:3 (50ml) 600mg,12
0efb7d57-4b16-4b20-b70c-451c49b942f6,Papa & Barkley - Capsules 1000mg 20ct,12
ab617890-4f17-49c4-98ee-d9d6b60ae4a0,Lil' Buzzies - Sample - Lemon Cherry Gelato Smalls 7g,32
f029599b-6d95-426a-b12a-1bdd83e59cc8,Side Hustle - Black Runtz Shake 28g,12
b42997ab-df90-482b-bdf5-fd71087d6ea3,Stiiizy - Neon Blue Battery,5
df2e2afe-13f3-41c0-a094-0bd77ca4157a,Sherbinskis - Lemon Matcha Live Resin Vape 1g,10
b8cc987c-9233-4982-bf39-0e6dc1268ea8,Vuze - Papaya Bomb Live Resin Vape 1g,10
9cef68d3-7151-4471-9752-aa5a1260dfaa,Stiiizy - White - Biscotti 3.5g,20
5283c7c3-42ea-4f7f-8aab-3cef2f9e0522,Vuze - G-Tank Live Resin Vape 1g,10
6f142156-a2c8-4885-b122-ce7d095382e4,Stiiizy - Blueberry Shortcake Live Rosin Badder 1g,10
d4cda4aa-7e74-4f2c-8728-86102be31d28,Pretty Dope - Guava Goddess Terpene-Infused Preroll 1g,25
e14b0f9c-7960-47bc-8af3-e68053b46b96,Pretty Dope - Forbidden Fruit Terpene-Infused Preroll 1g,25
7d46d71c-17f6-4c03-9611-0c60e34cd166,Side Hustle - Papaya Bomb Preroll 1g,25
740f357b-60ec-4d1e-8be9-b26a2cda6ec3,Side Hustle - Sherbanger Preroll 1g,25
be841904-91b7-4e6b-aadd-8c7763829d79,Side Hustle - Sour Diesel Preroll 1g,25
68f70447-5f47-44da-b0b8-6f539ab3aae2,Side Hustle - Sunset Sherbet Preroll 1g,25
7c332971-6ac6-4d37-9f7d-c861f6be996b,Stiiizy - White - Orange Kush 3.5g,20
860e0a67-377e-4be8-a011-dcb93699d091,Flavorade - Blueberry Swirl Cured Resin Vape 1g,10
1342ec33-7528-4523-aa91-80b1dc0ef55c,MikroDose - Guava 10g,44
d895aa39-27de-490c-9cef-21809b8387e3,Flavorade - Z Breath Cured Resin Vape 1g,10
ec550d6c-8138-47dd-a45e-d5715c11f0b3,Flavorade - Biscotti RS11 Cured Resin Vape 1g,10
4e03ea8d-c631-4997-8ca2-60db2c39e6b2,Outrun - Blue Dream 7g,32
0e39c133-1b0d-4ac2-9759-ab36d5e269c1,Dunzo - Strawberry Guava Preroll 1g,25
dc2c96f1-d2a1-40a8-b884-666e9ff8ab31,Papa & Barkley - Tincture 1000mg 15ml,12
2535024e-54c9-4dca-ada4-398ded2152b8,Stiiizy - Grape Octane Live Rosin Badder 1g,10
2b9ef98a-47ab-4b6c-a267-66b1e6060e1d,West Coast Cure - Rainbow Sherbet Mini Preroll 6pk 2.1g,10
c1171e3c-c370-4e63-b561-7640dc6cd60d,Side Hustle - Strawberry Pop Preroll 1g,25
d6e3195b-29d8-47a9-9584-948897742113,STIIIZY - Blueberry Blast Curated Live Resin 1g,10
474dc46e-3eab-4611-913a-069702a071de,Stiiizy - Gelato Mintz Live Rosin Jam 1g,10
8bd4028f-8be8-4189-8d52-1d267b0cd0f9,Side Hustle - Apple Mac Shake 28g,12
16a88375-6efb-43f3-a40c-4d0aa11be6c7,Plug Play - DNA - Syndicate OG 1g,10
b96c9299-b624-490d-a3be-23c542a1e787,VUZE - Gelato 41 Live Resin Vape 1g,10
4f8fac59-f3e9-4afc-8329-f570d860097e,Presidential - Strawberry Moonrocks 3.5g,32
0d400e2a-4fbe-49b1-a8ed-70cb6ec206c6,West Coast Cure - Sample - Watermelon Zlushie Jefferey Infused 5pk 3.25g,
8ed15293-fed3-4f1a-9276-88fb5cc6bca4,West Coast Cure - Lemon Sorbet Live Resin Vape 1g,10
28642b7f-3219-4aac-b191-7690f7ab2e1b,Camino - Wild Cherry Gummies 1:1:1 THC:CBC:CBG 100mg,20
d377a86c-16c3-44ce-9b12-aeef52b64356,Uncle Arnie's - Orange Soda 100mg,24
76eaaee5-a792-40c4-bb88-4f0867247369,West Coast Cure - Sample - Orange Creamsicle Jefferey Infused 5pk 3.25g,
f96015a4-1043-4e2b-89aa-5c86fbd383bf,Uncle Arnie's - Grape Soda 100mg,24
79308c58-ed96-4f46-9fce-69167d9b39f6,West Coast Cure - Sample - STFU OG Jefferey Infused 5pk 3.25g,
53f357a9-5d8d-42bd-8ef8-b2fcb45582ce,Uncle Arnie's - Strawberry Soda 100mg,24
866caf29-b9b5-40e2-b247-108e610bf465,West Coast Cure - Sample - Pink Yum Yum Live Resin Disposable 1g,
f07cfe32-8113-462d-8bab-8403f0cea4cb,Not Your Father's - Root Beer 100mg,24
3ad4526d-ccfb-4c27-ac86-b1e6f1957844,St. Ide's - Energy Blast 100mg,30
a84844e8-d4b8-425f-a9bf-1251d16ee862,Not Your Father's - Alpine Splash 100mg,24
ddd7720d-8d59-4af4-8028-ff719e0e1e53,Papa's Select - Sample - Garlic Mints  Premium Live Rosin 1g,4
7320940b-06e8-414a-b98c-0a9c8965d0d4,Traditional - Milk Censored 3.5g,32
127205ca-4525-46cd-851b-85b32c656dfc,Traditional -  Mamba 24 Badder 1g,10
7642bed6-5a10-4448-bb46-9cc0060849b6,Made - Gelonade 3.5g,32
fb9d3764-9c15-48b1-bcaa-d89ae0c0f736,Haven - Get Lit Kit,
274cc893-d04b-4e85-8eed-b0c43366432a,Blem - Fiyah 3.5g,32
6086d330-0e1d-4359-bf3d-13797a594ca5,CES - Zerealz Budder 1g,10
fe4a6f6e-2a83-433b-97ae-328816735edb,Vuze - Garlic Daiquiri  Live Resin Vape 1g,10
a13534db-70ce-4a2f-9da4-ac9955716e0c,WVY - Guava Gelato Budder 1g,10
3d8f67d9-0cc5-454f-b8c5-63c671c3a458,Bear Labs - Honey Pie Tier 3 Live Rosin 1g,10
cdc6e8f0-b731-474e-983d-73de0f024c77,CES - Peach OZK Budder 1g,10
a6e9517e-f891-46ec-b628-000de868987b,CES - Orange Pop Rocks Budder 1g,10
d2f3fc06-63ff-41f7-911c-333bf3aa2d7b,Mary's Medicinals - Sample - Releaf Transdermal Patch CBD Rich 10:10mg,10
db12f96d-94f9-452c-8750-616b195e415a,WVY - GMO Budder 1g,10
fb7a1a96-bb5b-40e7-baef-4a40bbc827f0,Mary's Medicinals - Sample - Formula Patches 10ct 300mg,10
385f34c5-8821-41bc-8963-ad0e43bf9e5a,Mary's Medicinals - Sample - Transdermal Formula THC:CBD:CBN 30mg,10
a80c7372-6534-4aec-83c6-d29e423f69b9,WVY - Jelly Zonut Budder 1g,10
53990c7d-7810-440f-ae0f-f80083929360,Mary's Medicinals - Sample - Relax 1000mg,10
369ec939-ea6e-431c-ad87-17491916629d,Sip Elixirs - Promo - Wild Berry 100mg Clone,30
c3923811-5364-440f-b669-4376f092f07d,Mary's Medicinals - Sample - Transdermal Patch Sleep CBN 20mg,10
855c063c-890e-48ec-b35b-adb2d7c6698c,Mary's Medicinals - Sample - Sandalwood Transdermal Cream 1:1 CBD:THC,10
b9e65fbc-fa11-4802-8900-ec9549e0bb4d,Mary's Medicinals - Sample - Vanilla Lavender Transdermal Cream 1:1 CBD:THC,10
76003a6b-aa4b-43f9-8f9d-ce15330f6ad6,Traditional - Rainbow Runtz 3.5g,32
adce7dee-f7d1-4fcd-887d-f5f7321791c6,Stiiizy - Sample - Hawaiian Snow Liquid Diamond AIO 1g,
2f76c4a0-00fa-440a-996b-8f18e7771b37,Stiiizy - Sample - Northern Lights Liquid Diamond AIO 1g,
ab5bbc73-7eed-4a1a-b99f-4c4be78909a9,Stiiizy - Sample - Pink Runtz Liquid Diamond AIO 1g,
549d35b0-1f79-463a-9660-ba279691ce2d,Stiiizy - Sample - Purple Haze Liquid Diamond AIO 1g,
a4e44e9b-194a-41ec-89f8-996f9460461a,Stiiizy - Sample - Purple Zlushie Liquid Diamond AIO 1g,
fe310723-26e8-4746-8e73-276cb50615ec,Stiiizy - Sample - Tahoe OG Liquid Diamond AIO 1g,
7bef8a29-8400-471e-a8af-2a08bb829238,Stiiizy - Green Crack Liquid Diamond Pod 1g,
b9693a5b-2f79-46d1-bb0a-2a0ce4725885,Stiiizy - Hawaiian Snow Liquid Diamond Pod 1g,
f02542ad-6aeb-4282-bdda-7b5fe3d3761e,Stiiizy - Lemon Cherry Gelato Liquid Diamond Pod 1g,5
63a1ed3f-b963-4159-8f3b-2ea055ab13d8,Stiiizy - Northern Lights Liquid Diamond Pod 1g,
0fffed9f-38a2-40df-8194-32d8b7a4ebfe,Stiiizy - Pink Runtz Liquid Diamond Pod 1g,
e5698fdf-9865-4709-b0ab-007cbd29a75e,Stiiizy - Purple Haze Liquid Diamond Pod 1g,
447b3732-c12e-4fa7-ae42-746e3c6852b1,Stiiizy - Purple Zlushie Liquid Diamond Pod 1g,5
33317b2a-7335-4476-bf77-a95dd46a5705,Stiiizy - Strawberry Shortcake Liquid Diamond Pod 1g,5
da18ac64-f3de-48ec-b5a9-1cdc284a6cd6,Stiiizy - Tahoe OG Liquid Diamond Pod 1g,5
df63cd61-4be4-405a-bb53-c401e3ecb770,Stiiizy - White Widow Liquid Diamond Pod 1g,5
bf246df1-0258-49ec-84d5-251ddb43cc5b,High Five - Platinum Jack 5g,36
9bdcd8f1-2971-48fa-82d2-cc2c71996fe5,Astronauts - Space Galaxy OG 3.5g,32
f7e8b57d-cbe9-4943-94e3-d2d8b21eac49,Block Party - GMO Cookies 28g,12
69fa1a7c-7d8a-491e-9b2b-8b8478ceaec0,Outrun - Razzmatazz 7g,32
b6e0c690-3d06-4ed3-987a-e6ba0b9d30d5,Outrun - GMO Cookies 7g,32
be3e8246-208d-416e-aa9b-eba009144fc8,Block Party - Razzmatazz 28g,12
d124e831-86da-4539-9a63-8b4f204280f9,Fog City Farms - Coastal Runtz 3.5g,16
51043f0b-a4ea-4d21-a942-e0874bbfd11b,Fog City Farms - Sample - Coastal Runtz 3.5g,
503464e1-86fc-42ae-a302-4ad665e58ed6,Black Label - Zanimals 3.5g,32
3ba0766a-2fd8-4f5e-9d70-d446523a3a9c,Black Label - Ztopia 3.5g,32
da72e473-ea07-4a3f-8ac6-40c7eddaa2c3,Black Label - Blue Zushi 3.5g,32
2d7c7f91-e405-4000-9a72-d085ab5c0f2d,Black Label - Chocolato 3.5g,32
25dbc0df-d89f-4e6c-9ed9-184a0d579fbf,Lil' Buzzies - Blockberry Smalls 7g,32
e0a6e1f2-7812-428e-9ca6-97df4f1a67aa,High Five - Bacio 5g,36
48dea721-9637-4db9-97cf-63dbee211cd8,High Five - ADL 5g,36
f5b0a614-1baa-4876-ae55-86e6fb099cde,West Coast Cure - Jokerz Gelato Premium Bag 3.5g,16
bdda46f9-57d3-4760-830b-744164be8808,Dunzo - Cherry Gelato Preroll 1g,25
8b04e26e-648b-4ec2-9477-36209840a0c3,Dunzo - Jack Frost Preroll 1g,25
3a0cc3f2-f1f5-4f8b-9b63-8a909370221a,West Coast Cure - E85 Premium Bag 3.5g,16
b0d9a948-0e92-4f68-a83c-63dd22d88bcd,Sip Elixirs - Dreamberry 100mg,64
d5d0b4f6-3c99-4d6e-a9b4-4906430b8791,Kurvana - Sample - Earth OG ASCND Disposable 0.5g,
f8953015-570a-4345-97cf-023ed4a26cf8,Kurvana - Sample - Dutch Treat ASCND Disposable 0.5g,
3ea0da66-edec-4657-9fc8-5128cbfe1cb4,Kurvana - Sample - Mimosa ASCND Disposable 0.5g,
135d794e-579a-4abb-9483-638c22637e68,West Coast Cure - White Lemon Cherry Gelato Premium Bag 3.5g,16
664b746e-1630-486e-b51f-c49e4be7bdb0,Bud Society - Sample - (PTO) Pineapple Candy 1g,1
012517b3-3796-4903-b1de-391aca95b0e5,Kurvana - Sample - Northern Lights ASCND Disposble 0.5g,
0e279412-8953-490e-849d-2a5bf4be7175,Camino - Sample - Wild Cherry Gummies 1:1:1 THC:CBC:CBG 100mg,
df58ea63-9973-4578-ab28-21c88325b0c4,Bud Society - Sample - (Black Label) Hawaiian OG 1g,1
700cad57-c505-4df6-b0c1-664b859145ec,Bud Society - Sample - (Lokaal) Mimosa Cake 1g,
79358f2b-770c-4ebf-a445-fe12d7ab810c,Kurvana - Sample - Astro Queen ASCND Disposable 0.5g,
68228eff-0502-4863-b65b-ca6a0029f1a6,Plug Play - Sample - DNA Island Sweet Skunk 1g,
2ba27e01-bad8-4a5b-a8f1-347e8a3da2e5,Plug Play - Sample - EXOTICS Kiwi Burst 1g,
de0051ae-fdb8-4277-aba4-bc0287c53cec,Jeeter - Grapefruit Romulan Infused Preroll 1g,25
18c05b62-6501-432c-84d7-1231d819a51e,14mm Inside Out Round Design Bowl,12
157f49ee-8779-4f73-9ff6-d0e63000c4a5,4 in. Heavy Hand Pipe,40
d3888df4-4fee-4eb4-8b5b-b4ffd88bd3d5,14mm Clover Round Flower Design Bowl,12
ab453e3d-b16c-442d-bbdb-a8e5ca1ff003,Astral Farms - Lemon Cherry Gelato 3.5g,32
f1b26374-0b57-4adc-8999-3adee0bd62c2,9MM 10 in. Beaker with Color Mouthpiece,
509b41b4-8727-472f-a673-e54550d8d900,9MM 12 in. Clear Beaker Bong with Color Mouthpiece,
fb04878f-6a6e-4454-b2b5-d93b0489e7ff,Metal Dab Tool,50
96231574-e481-4b1d-80da-fe8dfea90293,Stiiizy - Lemon Drop Live Rosin Badder 1g,10
55490979-f3b4-4299-92c2-e87b090e04c1,Mini Bubbler,1
f1d6d1eb-aba1-40d1-86e3-77b1a66745c3,Rainbow Metal Dab Tool,50
6698aa18-72c7-4d3d-84da-e2cdd91cd0e0,Gold Color Silicon Dab Tool,50
ff8c8907-7a8b-4dbe-8383-153cf370fdfd,2.5 in. Hand Pipe,140
358da97f-1064-4275-8a7f-27f3b9156f99,3 in. Hand Pipe,50
0dbfa084-0735-4adf-8c34-6bb3de06c97d,OG Chillium,100
08537756-81d3-4955-ad59-8eb7d504adf9,Stiiizy - Presidential OG Live Rosin Badder 1g,10
63978ecb-5a7e-47d6-94f7-c6679c1b429a,Haven - Civic Collection - I love Long Beach Rolling paper Booklet,24
053d6fa1-5c0d-4b70-a622-568e9b673e10,Stiiizy - Super Lemon Haze Live Rosin Jam 1g,10
f076a92f-6a9c-4fb2-8b31-546204167096,Bear Labs - Tallymon x Banana Diamonds 1g,10
65ab9e64-f437-4110-923e-233828f9d337,Bear Labs - Donny Banana Sauce 1g,10
